n,target_r2,sample_r2,learner,replication,theta_hat,se,ci_lower,ci_upper,ci_length,kappa_star,bias,coverage,nuisance_mse_m,nuisance_mse_l,rmse_m,rmse_l
500,0.98,0.9740247248071029,RF_Tuned,4,0.3535376369603167,0.270956073821452,-0.1775362677297292,0.8846115416503626,1.0621478093800918,2.4373906844706177,-0.6464623630396833,0,0.03817417883032471,0.4631563108487002,0.19538213539196644,0.680555883707356
500,0.98,1.0025225102228597,MLP,0,1.1221084062717814,0.2892138394002183,0.5552492810473536,1.6889675314962092,1.1337182504488554,2.4898803243436496,0.12210840627178143,1,0.0398111356130695,0.5022092872861431,0.19952728037305953,0.7086672613336552
500,0.98,1.0018643898691175,MLP,1,1.1381951671806823,0.22949227055802449,0.6883903168869543,1.5880000174744102,0.8996097005874559,2.12160861123368,0.13819516718068225,1,0.051129037265557856,0.455028398125281,0.22611730863770216,0.6745579279241191
500,0.98,0.9586526790531527,MLP,2,0.9508726952292644,0.27255304638996547,0.41666872430493207,1.4850766661535968,1.0684079418486647,1.9866015473297276,-0.04912730477073557,1,0.04641314421433545,0.4904155567876509,0.21543710036652333,0.7002967633708234
500,0.98,0.9724511179939,MLP,3,1.2567716946924066,0.29102092344547925,0.6863706847392672,1.827172704645546,1.1408020199062787,2.4640911287974334,0.25677169469240657,1,0.04251885967362595,0.9280954724722255,0.20620101763479723,0.9633771185118658
500,0.98,0.9656408913862786,MLP,4,1.0783873893795448,0.28749054120765816,0.5149059286125348,1.6418688501465548,1.12696292153402,2.5557913226786706,0.07838738937954481,1,0.041276883705803936,0.45471475652435445,0.2031671324447041,0.6743254084819542
500,0.99,0.9975569403949209,Oracle,0,1.2900619820367467,1.2840998440536775,-1.2267737123084612,3.8068976763819546,5.033671388690416,86.35892845447329,0.2900619820367467,1,0.0,0.0,0.0,0.0
500,0.99,0.9946817463823946,Oracle,1,-0.279501043294296,1.2990992371594754,-2.825735548126868,2.266733461538276,5.092469009665144,99.67108943837555,-1.279501043294296,1,0.0,0.0,0.0,0.0
500,0.99,0.9974194669347678,Oracle,2,-0.0849767728678024,1.4146768928443219,-2.857743482842673,2.6877899371070684,5.5455334199497415,102.96805357841176,-1.0849767728678024,1,0.0,0.0,0.0,0.0
500,0.99,0.9845429987624518,Oracle,3,3.2255536759838415,1.2914390831097269,0.6943330730887767,5.756774278878906,5.06244120579013,97.41146387217326,2.2255536759838415,1,0.0,0.0,0.0,0.0
500,0.99,0.9852069250212403,Oracle,4,1.4443848028893183,1.4181361108760906,-1.3351619744278194,4.223931580206456,5.559093554634275,94.62106400832559,0.44438480288931825,1,0.0,0.0,0.0,0.0
500,0.99,0.9984333591385813,OLS,0,1.3489205507313717,0.30026112398963745,0.7604087477116823,1.9374323537510612,1.1770236060393788,1.2916683980513484,0.34892055073137174,1,0.07845676462269187,1.6686808907035429,0.2801013470561894,1.2917743187970345
500,0.99,0.9838042488252402,OLS,1,1.3334123242773666,0.3614872273392681,0.6248973586924012,2.0419272898623317,1.4170299311699306,1.3675205509346742,0.33341232427736656,1,0.06464635189240617,1.7148340221532428,0.254256468732668,1.309516713201188
500,0.99,0.983964051255466,OLS,2,1.6713055282164115,0.3688346238984461,0.9483896653754571,2.394221391057366,1.4458317256819089,1.2787519019002436,0.6713055282164115,1,0.07677069826689782,1.658933449405488,0.2770752574065353,1.2879959042658047
500,0.99,1.0016127685089466,OLS,3,1.4618063373093468,0.2918394197018233,0.8898010746937731,2.0338115999249204,1.1440105252311472,1.4649403026295236,0.46180633730934684,1,0.07200212094625832,1.5384173044507723,0.26833210942087854,1.2403295144641089
500,0.99,0.9793182829911137,OLS,4,1.3712279730157855,0.27832414086811474,0.8257126569142805,1.9167432891172904,1.0910306322030099,1.4561275417079955,0.3712279730157855,1,0.07290845889749105,1.4851523072393498,0.2700156641706015,1.218668251510373
500,0.99,0.9865354139042392,Lasso,0,1.846504012775574,0.2868634834280906,1.2842515852565164,2.4087564402946318,1.1245048550381154,1.3971022082707698,0.8465040127755741,0,0.07451946814463219,1.5535677945928996,0.27298254183121706,1.2464219969949581
500,0.99,0.9670671332989417,Lasso,1,1.2996428117273093,0.28172725633987605,0.7474573893011522,1.8518282341534664,1.1043708448523142,1.3195535214987408,0.29964281172730933,1,0.07085962016920164,1.8934110332866696,0.2661947034957714,1.3760127300598166
500,0.99,0.9812856610087849,Lasso,2,1.3880493569097132,0.2682676063191557,0.862244848524168,1.9138538652952584,1.0516090167710903,1.444949748290027,0.3880493569097132,1,0.0726548857443697,1.7367135272014447,0.2695457025151202,1.317844272742969
500,0.99,0.9827824064653051,Lasso,3,2.128297279593832,0.266617428624985,1.6057271194888614,2.6508674396988026,1.0451403202099412,1.3664935198533392,1.128297279593832,0,0.0742226153421706,1.881495060113942,0.27243827804141363,1.3716760040599756
500,0.99,0.9861280467821054,Lasso,4,0.9776198037451935,0.2784622350466033,0.4318338230538511,1.523405784436536,1.091571961382685,1.5063911932126026,-0.022380196254806473,1,0.06689838212124241,1.379354679883812,0.258647215568315,1.174459313847786
500,0.99,0.9814342332485063,RF_Tuned,0,0.3349085479429883,0.27787158982542454,-0.20971976811484383,0.8795368640008204,1.0892566321156643,2.7607767945926907,-0.6650914520570117,0,0.03755051828311643,0.5435085114696756,0.19377956105615585,0.7372302974442081
500,0.99,0.9813855780869041,RF_Tuned,1,-2.2389775351279222e-05,0.26734449630344514,-0.5240176025301038,0.5239728229794012,1.047990425509505,2.436009345612568,-1.0000223897753513,0,0.04016170057598974,0.5386769779172426,0.20040384371560777,0.7339461682693375
500,0.99,0.9702022234704789,RF_Tuned,2,0.5499675923881137,0.30897748865663854,-0.05562828537889786,1.1555634701551252,1.211191755534023,3.2685909168440777,-0.45003240761188634,1,0.03008184144150086,0.6369257659454742,0.173441175738349,0.7980762908052552
500,0.99,0.9856730344952659,RF_Tuned,3,0.46889176469870286,0.2811616836044899,-0.08218513516609738,1.019968664563503,1.1021537997296005,2.717782379109724,-0.5311082353012971,1,0.0350583426626573,0.5607299603063932,0.1872387317374728,0.7488190437658442
500,0.99,1.00025220215919,RF_Tuned,4,0.47275009582645267,0.2968210627186594,-0.10901918710211966,1.054519378755025,1.1635385658571447,2.3694341007125312,-0.5272499041735473,1,0.043439074256560906,0.6143277305046091,0.20842042667781127,0.7837906164943601
500,0.99,0.9866213349449214,MLP,0,0.7527461647056956,0.2917790679872779,0.1808591914506309,1.32463313796076,1.1437739465101293,1.9745175767940506,-0.24725383529430445,1,0.054161320725656395,0.4847983056690206,0.23272584885580802,0.6962745907104615
500,0.99,0.99883125458998,MLP,1,0.6388741708372692,0.36296596935570696,-0.07253912909991644,1.3502874707744548,1.4228265998743712,2.5934097795557745,-0.36112582916273084,1,0.038622641610015745,0.810729306434027,0.19652643997695513,0.9004050790805364
500,0.99,0.9883211498110264,MLP,2,1.5627968013603148,0.2765365564796052,1.0207851506602887,2.104808452060341,1.0840233014000522,2.5816605931377143,0.5627968013603148,0,0.036050849389010195,0.49560021653166975,0.1898706122310933,0.7039887900610845
500,0.99,0.9960690319676757,MLP,3,1.181864267462894,0.2696500330959303,0.6533502025948708,1.7103783323309174,1.0570281297360467,2.3158124079067552,0.18186426746289408,1,0.039555405019411564,0.4927600426363494,0.19888540675326474,0.7019686906382289
500,0.99,0.9858719506699779,MLP,4,0.9838517669606553,0.2557077815110997,0.48266451519889997,1.4850390187224107,1.0023745035235108,2.1534683539751924,-0.01614823303934465,1,0.04706709126741052,0.516047386393731,0.2169495131762469,0.7183643827429997
2000,0.75,0.7465886904650869,Oracle,0,1.1044331371385263,0.12255968463260333,0.8642161552586238,1.3446501190184288,0.48043396375980496,3.914504529314457,0.10443313713852631,1,0.0,0.0,0.0,0.0
2000,0.75,0.7400037376537245,Oracle,1,1.1845553528726858,0.12350266432600107,0.9424901307937237,1.4266205749516478,0.48413044415792417,4.148487944978342,0.18455535287268576,1,0.0,0.0,0.0,0.0
2000,0.75,0.7490084363666215,Oracle,2,1.1294369862458962,0.1139867680318689,0.9060229209034332,1.3528510515883592,0.446828130684926,3.8220369764508924,0.12943698624589617,1,0.0,0.0,0.0,0.0
2000,0.75,0.7414294702786274,Oracle,3,0.919110502321607,0.12848674787153808,0.6672764764933923,1.1709445281498216,0.5036680516564294,4.378841108682936,-0.08088949767839304,1,0.0,0.0,0.0,0.0
2000,0.75,0.7497395390711642,Oracle,4,1.017336355381037,0.11685398507497546,0.7883025446340852,1.246370166127989,0.4580676214939037,3.9089640013575364,0.01733635538103706,1,0.0,0.0,0.0,0.0
2000,0.75,0.7851971572361809,OLS,0,1.4496604649559606,0.12382887192278166,1.2069558759873085,1.6923650539246127,0.4854091779373042,1.2616806683007198,0.44966046495596057,0,0.07600165293338354,1.7461087823887262,0.27568397293528607,1.3214040950400927
2000,0.75,0.7429366512380803,OLS,1,1.3822022981310942,0.11087069545950878,1.164895735030457,1.5995088612317314,0.43461312620127446,1.2721005944194443,0.3822022981310942,0,0.07580160299578798,1.5200418048820363,0.27532090911477825,1.232899754595659
2000,0.75,0.754658215958713,OLS,2,1.4064030099932923,0.1064493451955905,1.1977622934099348,1.6150437265766497,0.41728143316671495,1.2933870107917547,0.40640300999329226,0,0.07137673701491294,1.510367592543687,0.26716425100471985,1.2289701349274875
2000,0.75,0.7559831699455236,OLS,3,1.2360936238482636,0.11524158697016933,1.0102201133867317,1.4619671343097955,0.45174702092306385,1.2796029709639836,0.2360936238482636,0,0.0655973825532465,1.4060519551562984,0.256119859740018,1.1857706165849693
2000,0.75,0.7521397374060653,OLS,4,1.526706356693788,0.11034277854789834,1.3104345107399071,1.7429782026476688,0.43254369190776165,1.2510464778038708,0.526706356693788,0,0.07097880265886912,1.4440264446522937,0.26641847281836356,1.2016765141469203
2000,0.75,0.7072803428866167,Lasso,0,1.3541650470062534,0.11496993102627019,1.1288239821947639,1.579506111817743,0.45068212962297904,1.2333036374843134,0.3541650470062534,0,0.07100743124485864,1.6734398888722817,0.26647219600712313,1.293615046631834
2000,0.75,0.746056073300897,Lasso,1,1.3013432888674052,0.10625931858557122,1.0930750244396856,1.5096115532951249,0.41653652885543924,1.276925367923444,0.30134328886740525,0,0.06986587039587101,1.395742527984216,0.2643215284381335,1.1814154764451903
2000,0.75,0.7490084363666215,Lasso,2,1.3922525609750156,0.1223899900941219,1.1523681803905368,1.6321369415594944,0.4797687611689576,1.2732811154281394,0.3922525609750156,0,0.07058079717783826,1.6760099617269473,0.26567046726694754,1.2946080340114328
2000,0.75,0.7326949677687442,Lasso,3,1.3209426107007476,0.10825576423235982,1.1087613128053224,1.5331239085961728,0.42436259579085034,1.2555889986291735,0.3209426107007476,0,0.06829509759703756,1.5612272689654498,0.261333307477324,1.249490803873902
2000,0.75,0.7393653221150018,Lasso,4,1.2273370402498618,0.11983674442697073,0.9924570211729992,1.4622170593267243,0.46976003815372513,1.34032796561946,0.2273370402498618,1,0.0709886265775307,1.6007528979388237,0.2664369091877676,1.26520863810631
2000,0.75,0.7303732597698218,RF_Tuned,0,0.8471724551523758,0.10203587868632796,0.647182132927173,1.0471627773775787,0.3999806444504057,2.2130259000505665,-0.15282754484762417,1,0.02599167969052237,0.29905035281709225,0.1612193527171052,0.546854965065777
2000,0.75,0.7424932342709636,RF_Tuned,1,0.7640619622624255,0.10016222853807141,0.5677439943278055,0.9603799301970455,0.39263593586923995,2.3459756738936797,-0.2359380377375745,0,0.023836053241864726,0.24589030344399412,0.15438929121498268,0.49587327357299077
2000,0.75,0.7638043709743605,RF_Tuned,2,0.6883978380739931,0.09877102795660536,0.4948066232790466,0.8819890528689396,0.38718242958989296,2.236049399030226,-0.31160216192600687,0,0.02658360956525619,0.2438281052847565,0.16304480845846087,0.49378953541438736
2000,0.75,0.805827346407241,RF_Tuned,3,0.9691876844970522,0.10523297366090811,0.7629310561216722,1.1754443128724321,0.4125132567507599,2.217362442978586,-0.03081231550294783,1,0.029368800455680487,0.2779105038338784,0.17137327812608502,0.5271721766499806
2000,0.75,0.7595376126064383,RF_Tuned,4,0.7784168428761383,0.09952753320305223,0.583342877798156,0.9734908079541207,0.3901479301559647,2.2338967033391817,-0.22158315712386167,0,0.027038193003326074,0.2512668957681442,0.16443294378963746,0.5012652947972204
2000,0.75,0.7712647173265766,MLP,0,0.931966751565642,0.10103461120831903,0.7339389135973368,1.1299945895339474,0.3960556759366106,2.2156210576762327,-0.06803324843435798,1,0.025532431084090382,0.24239273459741492,0.15978870762381922,0.49233396652822453
2000,0.75,0.7253752746940413,MLP,1,0.924796778942198,0.10083506475238406,0.7271600520275252,1.1224335058568709,0.39527345382934564,2.342091587811021,-0.07520322105780197,1,0.028575195307263854,0.23405716163876475,0.16904199273335563,0.48379454486255297
2000,0.75,0.7568335677073214,MLP,2,0.9429235659307602,0.10600428234137584,0.7351551725416636,1.1506919593198568,0.41553678677819317,2.523275844254073,-0.05707643406923979,1,0.018882004882999452,0.20069113949619766,0.13741180765494446,0.44798564652921374
2000,0.75,0.7579396834275834,MLP,3,1.1791343623933082,0.10104718537767472,0.9810818790530658,1.3771868457335505,0.3961049666804848,2.1265823268492356,0.17913436239330816,1,0.026601384238371877,0.2535810266903604,0.16309930790279853,0.5035682939685147
2000,0.75,0.7567404012055046,MLP,4,0.9137090341631382,0.10431641496482771,0.709248860832076,1.1181692074942005,0.4089203466621245,2.4140295628233317,-0.0862909658368618,1,0.026565519854686966,0.2646282966726892,0.16298932435802954,0.5144203501735611
2000,0.9,0.8747431938770731,Oracle,0,0.7395658780539477,0.20525348941887492,0.33726903879295284,1.1418627173149425,0.8045936785219896,9.870849079753256,-0.2604341219460523,1,0.0,0.0,0.0,0.0
2000,0.9,0.8996889518888527,Oracle,1,1.130462946509933,0.2081261566307372,0.7225356795136881,1.5383902135061778,0.8158545339924896,9.30659319290303,0.13046294650993295,1,0.0,0.0,0.0,0.0
2000,0.9,0.9085504661940692,Oracle,2,0.9014834433782013,0.1989752173898815,0.5114920172940336,1.291474869462369,0.7799828521683354,9.886560785747857,-0.0985165566217987,1,0.0,0.0,0.0,0.0
2000,0.9,0.893716723149122,Oracle,3,1.058192977113615,0.20778654867157176,0.6509313417173344,1.4654546125098955,0.8145232707925611,9.992914771872156,0.05819297711361493,1,0.0,0.0,0.0,0.0
2000,0.9,0.9169556376830932,Oracle,4,1.1198498339969334,0.20709620336436985,0.7139412754027685,1.5257583925910982,0.8118171171883297,9.64454905644085,0.11984983399693339,1,0.0,0.0,0.0,0.0
2000,0.9,0.9039761100900617,OLS,0,1.5104725084335697,0.12343472766812133,1.2685404422040518,1.7524045746630876,0.4838641324590358,1.4148552129856566,0.5104725084335697,0,0.07020745643695538,1.4401550344041518,0.264966896870072,1.200064595929799
2000,0.9,0.8759282507643508,OLS,1,1.2758013273624884,0.11854151908434801,1.0434599499571664,1.5081427047678104,0.464682754810644,1.3745134294614092,0.2758013273624884,0,0.07135193855983979,1.4188639539301258,0.2671178364689258,1.1911607590624054
2000,0.9,0.8872704971855511,OLS,2,1.5106850586678924,0.1277418881147209,1.2603109579630394,1.7610591593727454,0.500748201409706,1.3033039536423836,0.5106850586678924,0,0.07191752740686144,1.6302262181719698,0.2681744346630779,1.2768031242803135
2000,0.9,0.8934643574225551,OLS,3,1.4669686942130609,0.13662717140425246,1.199179438260726,1.7347579501653958,0.5355785119046699,1.344786916590546,0.46696869421306086,0,0.06681156640627176,1.5048746036978236,0.2584793345826156,1.2267333058565841
2000,0.9,0.9067683948031967,OLS,4,1.426775716682337,0.1340451522364197,1.1640472182989543,1.6895042150657196,0.5254569967667653,1.361748532566502,0.42677571668233694,0,0.07127300580406067,1.6463518398461883,0.2669700466420543,1.2831024276518956
2000,0.9,0.9023244878462412,Lasso,0,1.5926428789696636,0.12250494976973132,1.35253317742099,1.8327525805183371,0.480219403097347,1.3516239782248949,0.5926428789696636,0,0.07344075158747218,1.4359415790650651,0.2709995416739153,1.1983077981324604
2000,0.9,0.9044775121203228,Lasso,1,1.3908696767494437,0.12661286141370628,1.1427084683785793,1.6390308851203081,0.49632241674172883,1.360182624629797,0.39086967674944373,0,0.06977746692370075,1.541975930297314,0.264154248354443,1.2417632343958787
2000,0.9,0.8904250231839982,Lasso,2,1.3697684816943694,0.13175006273038728,1.1115383587428103,1.6279986046459285,0.5164602459031182,1.3414020514530283,0.3697684816943694,0,0.06972606480924942,1.3917594038499475,0.2640569347872716,1.1797285297262026
2000,0.9,0.9149197978344313,Lasso,3,1.2520818386294266,0.13755597628887972,0.9824721251032222,1.521691552155631,0.5392194270524087,1.3469097400802152,0.25208183862942657,1,0.07299769709762528,1.6824807028773086,0.27018085997647073,1.2971047385918026
2000,0.9,0.9012103098754218,Lasso,4,1.3012286655718146,0.1281356981830425,1.0500826971330512,1.552374634010578,0.5022919368775267,1.405952421567864,0.3012286655718146,0,0.07091039895153886,1.4280163197588287,0.26629006543906003,1.1949963680944091
2000,0.9,0.8918564527465063,RF_Tuned,0,0.6071085012716858,0.1470101607057377,0.31896858628843994,0.8952484162549317,0.5762798299664917,3.1332690240878613,-0.3928914987283142,0,0.02381380682813842,0.25693362331921127,0.15431722790452923,0.5068862035202885
2000,0.9,0.8819987478939089,RF_Tuned,1,0.7289632917008282,0.12950976861084718,0.4751241452235677,0.9828024381780887,0.5076782929545209,2.9601059802504985,-0.2710367082991718,0,0.025643525675109708,0.2796441588504586,0.1601359599687394,0.5288139170355283
2000,0.9,0.8753162516796119,RF_Tuned,2,0.618144245364343,0.14074137660506883,0.3422911472184081,0.8939973435102779,0.5517061962918699,3.1171459897276796,-0.381855754635657,0,0.02437006838841208,0.2737373637295218,0.15610915536384173,0.523199162584882
2000,0.9,0.9342553480016881,RF_Tuned,3,0.7162630231564104,0.14271265842664643,0.43654621264018345,0.9959798336726374,0.559433621032454,3.1085934868326723,-0.28373697684358956,0,0.025195990422632857,0.2781241836276706,0.15873244917984747,0.5273748037474587
2000,0.9,0.8935883643809076,RF_Tuned,4,0.9075692416259799,0.13834664041785377,0.6364098264069864,1.1787286568449733,0.5423188304379869,3.144286023458112,-0.09243075837402015,1,0.02490519778889769,0.2770731188562078,0.15781380734554784,0.5263773540495523
2000,0.9,0.8882635374089498,MLP,0,1.0619766007057707,0.1552009290749457,0.7577827797188772,1.3661704216926642,0.608387641973787,3.914970845750296,0.06197660070577071,1,0.016419054628117054,0.297839059828643,0.12813685897553856,0.5457463328586304
2000,0.9,0.8819987478939089,MLP,1,1.0532788388287018,0.14643684116404662,0.7662626301471704,1.340295047510233,0.5740324173630627,3.6124642348907985,0.05327883882870177,1,0.018409947437604275,0.21721517054814343,0.13568326144961387,0.4660634833884151
2000,0.9,0.8812238082609374,MLP,2,0.9044267327468505,0.1509757559365321,0.6085142511112476,1.2003392143824534,0.5918249632712058,3.4189443869128215,-0.09557326725314952,1,0.0195030122311226,0.259971605291089,0.1396531855387574,0.5098741072961923
2000,0.9,0.9004455350215592,MLP,3,1.0627378156662843,0.14643712825407948,0.7757210442882886,1.3497545870442802,0.5740335427559916,3.82581466448847,0.06273781566628434,1,0.01808971363386086,0.24532316091223294,0.13449800605905227,0.49530108107315185
2000,0.9,0.9078016809564065,MLP,4,0.8693292370525597,0.1606635950505569,0.5544285907534682,1.1842298833516511,0.629801292598183,3.861915506896541,-0.1306707629474403,1,0.0184055968013554,0.23042626415785486,0.1356672281774615,0.48002735771813554
2000,0.95,0.962066832506069,Oracle,0,0.9834389219042057,0.30659125143783655,0.3825200690860461,1.5843577747223652,1.201837705636319,19.11026264052331,-0.016561078095794324,1,0.0,0.0,0.0,0.0
2000,0.95,0.9578506790130062,Oracle,1,1.1215649284088127,0.31108520412989954,0.5118379283142096,1.7312919285034158,1.2194540001892062,19.84940695180761,0.12156492840881272,1,0.0,0.0,0.0,0.0
2000,0.95,0.93246460616185,Oracle,2,1.262365677171783,0.324624162102296,0.6261023194512829,1.8986290348922832,1.2725267154410003,21.206357256683283,0.26236567717178305,1,0.0,0.0,0.0,0.0
2000,0.95,0.9548862075675648,Oracle,3,1.18666495057453,0.3060473225029395,0.5868121984687685,1.7865177026802912,1.1997055042115226,20.23474422358866,0.18666495057452992,1,0.0,0.0,0.0,0.0
2000,0.95,0.9555641232766136,Oracle,4,1.401742451968551,0.3153103254518419,0.783734214082941,2.019750689854161,1.23601647577122,19.85542221888174,0.4017424519685511,1,0.0,0.0,0.0,0.0
2000,0.95,0.9533796750745916,OLS,0,1.444007932664273,0.13606046621354492,1.1773294188857248,1.710686446442821,0.5333570275570962,1.325283859110866,0.44400793266427296,0,0.07471041417265055,1.651275123964643,0.2733320584429323,1.2850195033401801
2000,0.95,0.9616297673656355,OLS,1,1.2686235082816522,0.12627687806898147,1.0211208272664485,1.5161261892968558,0.49500536203040735,1.3349587119809267,0.26862350828165216,0,0.07035666223445167,1.4227518252336326,0.2652483029812852,1.192791610145558
2000,0.95,0.9568317869653752,OLS,2,1.689866218277344,0.13684009313319234,1.4216596357362872,1.958072800818401,0.5364131650821138,1.3698598305753131,0.6898662182773441,0,0.07323484778592532,1.6650491796877058,0.2706193780680262,1.2903678466575745
2000,0.95,0.9301770201861076,OLS,3,1.3650609541443324,0.12530399432167066,1.1194651252738579,1.6106567830148069,0.491191657740949,1.4128749163633005,0.3650609541443324,0,0.06690964047117046,1.3818058970282028,0.2586689785636663,1.1755024019661562
2000,0.95,0.9513071549184304,OLS,4,1.6422106292214422,0.13694103101363264,1.3738062084347222,1.9106150500081622,0.53680884157344,1.3919650759587205,0.6422106292214422,0,0.06902315160229694,1.5518203683488478,0.2627225753571568,1.2457208227965237
2000,0.95,0.9696210861626225,Lasso,0,1.2838854359106986,0.13353971849440877,1.0221475876616575,1.5456232841597397,0.5234756964980822,1.3852634358536933,0.2838854359106986,0,0.06918943052966471,1.4163618706728216,0.2630388384434221,1.1901100246081542
2000,0.95,0.9547614947474407,Lasso,1,1.407004643313596,0.13509569159929252,1.1422170877789828,1.6717921988482094,0.5295751110692266,1.3730411630174673,0.4070046433135961,0,0.06908309379478281,1.5753107964110626,0.2628366294769106,1.2551138579471834
2000,0.95,0.9548815028191849,Lasso,2,1.3652413235337302,0.14599228154861962,1.0790964516984358,1.6513861953690245,0.5722897436705887,1.470294182674294,0.3652413235337302,0,0.07020898650116926,1.5401360493474878,0.2649697841286234,1.2410221792327032
